Game Name,Executable Timestamp,Executable Filename,Executable Hash (MD5),Most Recent File Timestamp,Most Recent Filename,Most Recent File Hash (MD5),Volume Creation Date,Volume Modification Date,Filename
Ace Combat 3: Electrosphere ,1999-05-27 01:20:00,/SLPS_020.21,37d073411f4e377fa4b087d69636a6a4,,,,1999-05-27 01:20:00,,"Ace Combat 3 - Electrosphere (Japan, Asia) (Disc 2) (Rev 1).bin"
Ace Combat 3: Electrosphere ,1999-05-20 02:00:00,/SLPS_020.20,37d073411f4e377fa4b087d69636a6a4,,,,1999-05-20 02:00:00,,Ace Combat 3 - Electrosphere (Japan) (Disc 1).bin
Ace Combat 3: Electrosphere ,1999-05-20 02:00:00,/SLPS_020.21,37d073411f4e377fa4b087d69636a6a4,,,,1999-05-20 02:00:00,,Ace Combat 3 - Electrosphere (Japan) (Disc 2).bin
Ace Combat 3: Electrosphere ,1999-12-09 01:01:00,/SLUS_009.72,1ec8730d4a9b3587fa455232fcc75d8f,,,,1999-12-09 01:01:00,,Ace Combat 3 - Electrosphere (USA).bin
Aces of the Air ,2002-08-01 19:03:34,/SLUS_014.70,5e08253ea7476bbe66f2f18be93ca3cf,,,,2002-08-01 19:05:00,,Aces of the Air (USA) (Track 01).bin
Acid ,1999-04-13 00:00:00,/SLPM_804.30,17c8ca91b6916ba604211ce0367e8068,,,,1999-04-13 00:00:00,,Acid (Japan) (Demo).bin
Acid ,2000-05-09 21:45:28,/SLPM_865.89,3fd5c46366270e98bd95c9280a3736e0,,,,,,Acid (Japan) (Major Wave).bin
Acid ,1999-05-28 00:00:00,/SLPS_021.19,0ad26c35387cd6a9082b2b04d11e7890,,,,1999-05-28 00:00:00,,Acid (Japan).bin
Aconcagua ,2000-04-26 23:19:10,/SCPS_101.31,916f8668eb0a9086b376659f2938ff22,,,,,,Aconcagua (Japan) (Disc 1).bin
Aconcagua ,2000-04-26 23:19:10,/SCPS_101.32,916f8668eb0a9086b376659f2938ff22,,,,,,Aconcagua (Japan) (Disc 2).bin
Action Bass ,2000-08-29 15:15:44,/SLES_031.05,26475072c1422ccf69bc27bc1a7ebc29,,,,,,Action Bass (Europe).bin
Action Bass ,1999-10-06 14:25:48,/SLPS_024.82,3ec69e5b6c06918233c200892725c702,,,,1999-10-06 10:00:00,,Action Bass (Japan).bin
Action Bass ,2000-06-16 17:04:28,/SLUS_012.48,9c5d86d1dab1bbe6c281bfedddc8f49c,,,,1999-10-06 10:00:00,,Action Bass (USA).bin
Action Man: Destruction X ,2000-05-30 15:19:10,/SLES_030.83,834f06c36dabe2a69208e6dd566a77b3,2000-09-27 16:12:38,/AM2.DAT,1898167a5d875c312d67b125019041da,,,"Action Man - Destruction X (Europe) (En,Fr,De,Es,It).bin"
Action Man: Mission Xtreme ,1999-09-17 11:45:30,/SLES_017.61,b664c9cab1d7150bbfbc99b08ea5a0a4,1999-09-17 11:46:00,/ACTION.DAT,a4799734bedb7692f3c1d5a0ace54391,1999-09-23 10:00:00,1999-09-17 00:00:00,"Action Man - Mission Xtreme (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (EDC).bin"
Action Man: Mission Xtreme ,1999-09-17 11:45:30,/SLES_017.61,b664c9cab1d7150bbfbc99b08ea5a0a4,1999-09-17 11:46:00,/ACTION.DAT,a4799734bedb7692f3c1d5a0ace54391,1999-09-23 10:00:00,1999-09-17 00:00:00,"Action Man - Mission Xtreme (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi).bin"
Action Man: Operation Extreme ,2000-09-26 11:51:04,/SLUS_008.87,13d6b548ee245303db40cf844b540e49,2000-09-26 11:51:44,/ACTION.DAT,9ddf8051c80005b4f3c9618cfcd134dd,,,Action Man - Operation Extreme (USA).bin
Action Replay ,2002-09-13 16:31:28,/ARCDX.EXE,2722c29b7c94d2ba4a0a9507190d1eea,,,,2002-09-13 16:31:57,2002-09-13 16:31:57,Action Replay (Europe) (Unl).bin
Action Replay 2: Bonus PSone Codes! ,2002-04-26 15:06:50,/PSXMAIN.EXE,ec3e76f0ba14bf24c27afc592fcd977d,,,,2002-04-26 15:49:37,2002-04-26 15:49:37,Action Replay 2 - Bonus PSone Codes! (USA) (Disc 2) (Unl).bin
Action Replay 2: Bonus PSone Codes! ,2002-11-13 17:06:30,/ARCDX.EXE,6684322fcd72c6e4a2a7a8fc42f13ca8,,,,2002-11-13 17:07:56,2002-11-13 17:07:56,"Action Replay 2 - Bonus PSone Codes! (USA) (En,Fr,Es,Pt) (Disc 2) (Unl) (Rev 1).bin"
Action Replay 2 ,2001-01-15 13:09:34,/PSXMAIN.EXE,ab6e69a6cbd2e45f8ade7e60b1067ecc,2001-01-15 14:28:56,/WADS/SAMPLE.BIN,eb0c1911c169b8076cae4079bdd989b9,2001-01-15 14:34:35,2001-01-15 14:34:35,Action Replay 2 (France) (Disc 2) (Unl).bin
Action Replay 2 Code Archive Disk ,2001-01-23 09:13:50,/PSXMAIN.EXE,c0cd9ac385a9c6aff570c4008bb879e5,,,,2001-01-23 09:22:17,2001-01-23 09:22:17,Action Replay 2 Code Archive Disk (Germany) (Disc 2) (German Edition) (Unl).bin
Action Replay 2 V2: Bonus PSone Codes ,2001-06-18 11:43:50,/PSXMAIN.EXE,7086335d708d1c18fa632f824630ffac,,,,2001-06-18 11:45:50,2001-06-18 11:45:50,Action Replay 2 V2 - Bonus PSone Codes (USA) (Disc 2) (Unl).bin
Action Replay 2 Version 2.23 ,2001-11-02 16:15:10,/PSXMAIN.EXE,fe0d0583a0fac013877a399fabb46a6f,,,,2001-11-05 12:09:23,2001-11-05 12:09:23,"Action Replay 2 Version 2.23 (Europe) (En,Fr,De,It) (Disc 2) (Bonus PSone Codes!) (Unl).bin"
Action Replay CDX Version 3.3 ,1999-09-29 13:18:14,/ARCD.EXE,c3b5e770bcd8cd16d18fa831b0915b9d,,,,1999-07-16 15:14:33,1999-07-16 15:14:33,Action Replay CDX Version 3.3 (France) (Unl).bin
Action Replay for PSX & PSone ,2002-11-13 16:58:30,/ARCDX.EXE,1a4e34762ffff906080d6ff92480b13d,,,,2002-11-13 16:59:14,2002-11-13 16:59:14,Action Replay for PSX & PSone (USA) (Unl).bin
Action Replay Ultimate Codes for Final Fantasy Compilation Pack ,2004-06-28 17:21:02,/EQCDX.EXE,413c4d607dc4c147bba649c54ac6adf5,,,,2004-06-28 17:24:40,2004-06-28 17:24:40,Action Replay Ultimate Codes for Final Fantasy Compilation Pack (USA) (Unl).bin
Activision Classics ,1998-08-24 18:05:40,/SLUS_007.77,c3b75892c43e7795a40a69084ca400a7,,,,1998-08-13 09:55:39,,Activision Classics (USA) (Track 1).bin
Actua Golf ,1996-09-01 14:02:08,/SLES_000.15,7e07bc3640c365a3655093252400b1c7,,,,1996-09-02 10:21:42,,"Actua Golf (Europe) (En,Fr,De) (Track 1).bin"
Actua Golf ,1996-11-19 12:40:28,/SLPS_002.98,156cae2fafc458cd05a9668cfb906a98,,,,1996-11-25 09:12:40,,Actua Golf (Japan) (Track 1).bin
Actua Golf 2 ,1997-08-06 15:52:36,/SLES_000.44,2f95f2ae5c1ae8f0f07ec5e8000aadcb,,,,1997-08-06 15:40:35,,Actua Golf 2 (Europe) (Track 1).bin
Actua Golf 3 ,1998-09-28 16:08:16,/SLES_010.42,b85cc0db6ea05c782f9ebb989d9e45f3,1998-09-28 16:08:56,/GOLFVID.BIN,1e0b22dbf821e0abfe64e57bb5bd3fbc,1998-09-30 12:08:41,,Actua Golf 3 (Europe) (Track 1).bin
Actua Ice Hockey ,1998-01-14 14:28:24,/SLES_001.88,5e801f1fdcd947c452288a3d4bb0cda9,,,,1998-01-14 22:20:03,,"Actua Ice Hockey (Europe) (En,Fr,De,Sv,Fi) (Track 1).bin"
Actua Ice Hockey ,1998-09-21 14:03:02,/SLPM_860.78,15e67e08b1ff7d248d59186b3f3dd03a,,,,1998-09-23 13:44:59,,Actua Ice Hockey (Japan) (Track 1).bin
Actua Ice Hockey 2 ,1999-03-16 18:30:46,/SLES_012.26,0e8136bbf299748639b3603cec129a9f,,,,1999-03-17 10:57:21,,Actua Ice Hockey 2 (Europe) (Track 1).bin
Actua Pool ,1998-10-06 19:09:32,/SLES_016.47,b233a49bac2d2b0c951c1cb56ad9cde4,1998-12-16 17:10:02,/POOL.EXE,8b0eca9e93557fe634a9623f1fd53b0f,1998-12-16 18:58:51,,Actua Pool (Europe) (Track 01).bin
Actua Soccer: Club Edition ,1997-03-31 18:07:08,/SLES_001.90,83a2eff8036af255b45fcc65dc414c5f,1997-04-09 11:57:14,/DUMMY.WAV,d41d8cd98f00b204e9800998ecf8427e,1997-04-09 13:43:45,,Actua Soccer - Club Edition (Europe) (Track 1).bin
Actua Soccer ,1996-03-19 16:31:04,/SLES_000.14,dd6fdd9ce301a9f93af97992088c36d5,,,,1996-03-20 17:56:29,,"Actua Soccer (Europe) (En,Fr) (Rev 1) (Track 1).bin"
Actua Soccer ,1996-01-20 17:00:18,/SLES_000.14,edcf0dd197a00eac25f7f01a6959adbd,,,,1996-01-29 18:36:56,,"Actua Soccer (Europe) (En,Fr) (Track 1).bin"
Actua Soccer ,1996-04-25 16:33:12,/SLPS_002.97,65ec34b934a7633d44394d7e8aab29fb,,,,2017-04-25 18:20:18,,Actua Soccer (Japan) (Track 1).bin
Actua Soccer 2 ,1997-10-29 00:13:00,/SLES_000.21,5aad3f93fd0b34d4bdb39df137c85c4d,1997-10-29 01:05:04,/TUNES/AS2THEME.WAV,d41d8cd98f00b204e9800998ecf8427e,1997-10-29 01:05:45,,"Actua Soccer 2 (Europe) (En,Fr) (Track 1).bin"
Actua Soccer 2 ,1997-10-29 05:48:08,/SLES_010.29,b0c6248dfec7a432be950763bc8499c9,1997-10-29 22:11:26,/TUNES/AS2THEME.WAV,d41d8cd98f00b204e9800998ecf8427e,1997-10-29 22:11:54,,"Actua Soccer 2 (Germany) (En,De) (Track 1).bin"
Actua Soccer 2 ,1997-10-29 05:30:30,/SLES_010.28,1d9f01bbf7f3fa19b56e7a1d5c48df9e,1997-10-30 18:44:14,/TUNES/AS2THEME.WAV,d41d8cd98f00b204e9800998ecf8427e,1997-10-30 18:47:00,,Actua Soccer 2 (Italy) (Track 1).bin
Actua Soccer 3 ,1998-11-04 08:47:20,/SLES_012.10,8b9744974af02f7a564bd9200941b776,,,,1998-11-04 08:58:29,,Actua Soccer 3 (Europe) (Track 1).bin
Actua Soccer 3 ,1998-11-09 01:28:52,/SLES_016.44,2b47b95dc9a0154309de39472176af90,,,,1998-11-09 02:54:10,,Actua Soccer 3 (France) (Track 1).bin
Actua Soccer 3 ,1998-11-09 02:40:18,/SLES_016.45,ed1a60ca2ae2c23d91152503052d56e0,,,,1998-11-09 03:40:18,,Actua Soccer 3 (Germany) (Track 1).bin
Actua Soccer 3 ,1998-11-11 18:20:46,/SLES_016.46,0401646f4786c34c0018b14de8fbdc55,,,,1998-11-11 18:38:31,,Actua Soccer 3 (Italy) (Track 1).bin
Actua Tennis ,1998-08-24 13:11:38,/SLES_013.96,fa4d097d22f8c9093ac5e1d836dd6e12,1998-09-02 14:27:12,/TENNIS.EXE,ea230400a782c627bcbfbd51a4f725f9,1998-09-02 19:26:37,,"Actua Tennis (Europe) (Fr,De) (Track 1).bin"
Actua Tennis ,1998-08-20 23:33:40,/SLES_002.65,fa4d097d22f8c9093ac5e1d836dd6e12,1998-08-21 00:16:18,/FRONT.EXE,a0338768726d9a9910b0516b2965341f,1998-08-21 00:21:15,,Actua Tennis (Europe) (Track 1).bin
Addie no Okurimono: To Moze from Addie ,1999-10-15 17:41:56,/PAPX_901.05,8c151fec21ca531dcc787d8a9cd2d7a8,,,,1999-11-02 15:00:00,,Addie no Okurimono - To Moze from Addie (Japan) (Demo) (Track 1).bin
Addie no Okurimono: To Moze from Addie ,1999-10-11 20:43:10,/SCPS_101.26,6977ae1cc8b9c0d875114a645c96f92d,1999-11-19 21:47:28,/TRACK03.WAV,d41d8cd98f00b204e9800998ecf8427e,1999-12-13 18:00:00,,Addie no Okurimono - To Moze from Addie (Japan) (Track 1).bin
Adiboo & Paziral's Secret ,2003-08-28 23:28:00,/SLES_041.08,5d5c8129277d5dfd216ce24404c92ce6,2003-08-29 22:59:30,/Z6PAZ/Z6PAZ.BIN,7b18b8d0ee016c214ad4ea0eda53145c,2003-08-30 00:00:00,,"Adiboo & Paziral's Secret (Europe) (En,Fr,De,Es,It).bin"
Adibou et l'Ombre Verte ,2001-08-12 17:46:26,/SCES_035.58,c900dc5522c1d50c8d87fc469f09978a,,,,2001-08-13 11:00:00,,Adibou et l'Ombre Verte (France).bin
Adidas Power Soccer ,1996-04-21 14:33:56,/SLES_001.89,e6072e7c4ebe557b1845088a31bf8fef,,,,1996-04-23 10:20:00,,"Adidas Power Soccer (Europe) (En,Fr,De,Es,It) (Track 1).bin"
Adidas Power Soccer ,1996-08-19 17:33:28,/SCUS_945.02,a7611e7b197f25646226f84724c2a65a,,,,1996-08-22 11:00:00,,Adidas Power Soccer (USA) (Track 1).bin
Adidas Power Soccer 2 ,1997-09-25 21:07:20,/SLES_008.57,e69cc8de4c13b25ac621a85367f73345,,,,1997-10-22 14:00:00,,"Adidas Power Soccer 2 (Europe) (En,Fr,De,Es,It,Nl) (Track 1).bin"
Adidas Power Soccer 98 ,1998-04-11 17:44:04,/SLES_012.39,b2047eefbe010a6d3bdf6f3660ccdeb5,,,,1998-04-13 09:00:00,,"Adidas Power Soccer 98 (Europe) (En,Fr,De,Es,It,Nl).bin"
Adidas Power Soccer 98 ,1998-04-15 18:17:46,/SLED_013.10,62af700b6296e3838811bb356c4931b5,,,,1998-04-17 20:00:00,,Adidas Power Soccer 98 (France) (Demo).bin
Adidas Power Soccer 98 ,1998-04-15 18:35:00,/SLED_013.11,1c8ae3f42507abe007765329e4a1cf17,,,,1998-04-17 02:00:00,,Adidas Power Soccer 98 (Germany) (Demo).bin
Adidas Power Soccer 98 ,1998-05-11 19:29:54,/SLUS_005.47,917157e13d3ac169f737d24c73876b6f,,,,1998-03-31 20:00:00,,Adidas Power Soccer 98 (USA).bin
Adidas Power Soccer International '97 ,1997-02-25 14:49:20,/SLES_002.70,812ffe364095e2086295578ff586555d,1997-02-25 14:49:28,/RESSOURC/STR_D.TXT,aa0c96be87b7d9d26de7cf4490b89ecd,1997-02-27 13:41:24,,"Adidas Power Soccer International '97 (Europe) (En,Fr,De,Es,It,Nl) (Track 1).bin"
Adlib Ouji: ...to Fuyukai na Nakamatachi! ,2002-11-01 22:07:06,/SLPS_035.10,48d5345be8bb9064d6b4f903fba24ab7,,,,2002-11-05 10:00:00,,Adlib Ouji - ...to Fuyukai na Nakamatachi! (Japan) (Track 1).bin
Advan Racing ,1998-07-28 11:33:16,/SLPS_016.89,e73a511d053f1859bc5fc9d12558f0d1,1998-10-01 12:58:30,/TEX/GREAT.TMD,a7e42a2b2cdc0d304f78d8ce6d7be492,1998-10-13 21:00:00,1998-10-13 21:00:00,Advan Racing (Japan) (Track 1).bin
Advanced Dungeons & Dragons: Iron & Blood: Warriors of Ravenloft ,1996-09-23 16:26:06,/SLES_003.86,44867bc0c7c531b13c694815fbeaa365,1996-09-24 16:09:12,/SYSTEM.CNF,69ff84cb4a249cfdc1c73b8df6cfad23,1996-10-01 23:59:59,,Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (Europe) (Track 1).bin
Advanced Dungeons & Dragons: Iron & Blood: Warriors of Ravenloft ,1996-08-04 18:57:22,/SLUS_002.12,a3ed0e40b8013b3ca2a51cde25226946,1996-08-04 19:55:06,/SYSTEM.CNF,91d896ae604b0be98db79579937a727b,1996-08-04 23:59:59,,Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (USA) (Demo) (Track 1).bin
Advanced Dungeons & Dragons: Iron & Blood: Warriors of Ravenloft ,1996-09-09 19:16:24,/SLUS_003.78,8fbb5357d57739054acdacd4e9338a0f,,,,1996-09-10 00:00:00,,Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (USA) (Track 1).bin
Advanced V.G. ,1995-09-07 01:20:08,/SLPM_800.17,f159301bb0db5483366238e176cdd1ec,1995-10-29 14:27:16,/DA/BGM07.DA,d41d8cd98f00b204e9800998ecf8427e,1995-11-02 22:58:26,,Advanced V.G. (Japan) (Demo) (Track 01).bin
Advanced V.G. ,1996-01-10 00:30:40,/SLPS_02.08,48cbf1af5a1e6358edb804b498183994,1996-02-27 16:52:28,/MENU.EXE,a7ca0f19bea2b0a83053626848146d74,1996-02-15 23:00:00,,Advanced V.G. (Japan) (Track 01).bin
Advanced V.G. 2 ,1997-08-13 17:14:16,/SLPS_013.18,3542b1133f049962c318caea2c4a624d,1998-07-20 05:18:54,/CH/BOUTYUKA.SP3,77ee293f775a07e26c517a1dfd00ec53,1998-07-30 19:59:16,,Advanced V.G. 2 (Japan) (Track 1).bin
"Adventures of Lomax, The ",1996-08-27 19:05:28,/SCUS_949.06,33cc86baeba242e423dc6c570cf6254f,,,,1996-08-27 19:00:00,,"Adventures of Lomax, The (USA) (Track 01).bin"
Aeon Flux ,1996-11-18 17:22:16,/PSX.EXE,8b86883ec4baf0da287a4a8653542d2c,,,,1996-11-21 14:49:33,,Aeon Flux (USA) (Proto).bin
Aerodive ,2000-02-22 18:22:58,/SLPS_023.67,5a193afd177bc98c8768c504ee210c09,,,,,,Aerodive (Japan).bin
Affect Taikenban Vol. 1 ,2000-02-25 02:41:30,/SLPM_805.52,909146c8abb8216a455a7f00608ce2c4,,,,,,Affect Taikenban Vol. 1 (Japan) (Track 1).bin
AFL 99 ,1999-04-30 16:51:22,/SLES_018.75,85a8880a27c525cace07063744ed9c57,,,,1999-05-01 14:36:18,,AFL 99 (Australia) (Track 1).bin
Afraid Gear ,1998-09-20 02:44:22,/SLPS_009.95,a1bf77135c74bfbdb54273e7eff00ff7,,,,1998-09-20 01:37:49,,Afraid Gear (Japan) (Track 01).bin
Afraid Gear Another ,2001-05-01 07:47:12,/SLPM_868.34,c277f1442f09469361a3fe2d5ffda6bd,,,,2001-05-01 08:00:00,,Afraid Gear Another (Japan).bin
Agent Armstrong: Himitsu Shirei Daisakusen ,1997-08-13 16:24:00,/SLPS_010.73,dc5e41f09015e2f946db8d6400cb12fc,,,,1997-08-14 21:34:34,,Agent Armstrong - Himitsu Shirei Daisakusen (Japan) (Track 01).bin
Agent Armstrong ,1997-07-08 13:09:20,/SLES_004.74,4547b068bc9298a2e4ed1192656de621,,,,1997-08-29 21:34:34,1997-08-29 21:34:34,"Agent Armstrong (Europe) (En,Fr,De,Es) (Track 01).bin"
Agile Warrior: F-111X ,1996-01-17 13:25:06,/SLES_001.24,559c8d4179ffd8b1f462eed626298d70,,,,1995-06-15 21:00:00,1996-01-17 14:00:00,Agile Warrior - F-111X (Europe) (Track 01).bin
Agile Warrior: F-111X ,1995-11-28 16:58:56,/SLPS_001.79,3ebc175888fcf74e064b210d016b92e0,,,,1995-06-15 21:00:00,1995-11-28 18:00:00,Agile Warrior - F-111X (Japan) (Track 01).bin
Agile Warrior: F-111X ,1995-10-12 09:15:18,/SLUS_000.23,933fde74f8abd20dbca4f42525fe8315,,,,1995-06-15 21:00:00,1995-10-12 16:30:00,Agile Warrior - F-111X (USA) (Track 01).bin
Aging Disk ,1996-04-26 13:13:06,/PSX.EXE,5389a52d46d514e3cb0ca33ff515e6b5,,,,1994-09-27 13:28:06,,Aging Disk (Japan).bin
AI Mahjong 2000 ,1999-10-03 16:01:10,/SLPS_024.11,460e4df66edefc4c8aa426dc975fa0be,,,,1999-10-19 13:19:58,,AI Mahjong 2000 (Japan).bin
AI Mahjong Selection ,2002-01-24 16:40:16,/SLPM_871.17,4997de5bc3940b8098572475835a0cfb,2002-04-06 16:13:10,/TIM/NINTEI_S.TIM,55169dde3d607c6c9d3c7a5cd5b8413a,2002-04-11 00:00:00,,AI Mahjong Selection (Japan).bin
AI Shougi ,1995-10-18 20:43:54,/SLPS_001.09,0b6979eb01b4edd16f80d37eeabccc56,,,,1995-10-18 21:00:00,,AI Shougi (Japan).bin
AI Shougi 2 ,1997-11-17 01:44:42,/SLPS_011.59,a7c4b144901985526e4f37ab52be4816,,,,1997-11-17 11:25:00,,AI Shougi 2 (Japan) (Track 1).bin
AI Shougi 2 Deluxe ,1999-08-01 16:19:02,/SLPS_022.85,ca271d7c81ce8d5e01f98a0c31cb317d,,,,1999-08-01 16:57:57,,AI Shougi 2 Deluxe (Japan) (Track 1).bin
AI Shougi Selection ,1997-11-21 15:15:36,/SLPM_870.68,574d6046f57269a26c616118fe34716f,,,,1997-11-25 17:11:20,,AI Shougi Selection (Japan) (Track 1).bin
Ai to Yuujou no Neko Monogatari. Jingle Cats: Love Para Daisakusen no Maki ,1998-06-11 19:15:18,/SLPS_014.09,beb4247590bf77fd534bf8286537e4b3,,,,1998-06-11 00:00:00,1998-06-11 23:59:59,Ai to Yuujou no Neko Monogatari. Jingle Cats - Love Para Daisakusen no Maki (Japan) (Track 1).bin
Air Combat ,1995-08-23 13:56:36,/SCES_000.07,5eb4a5fa92846de59b647f79c7353fbf,1995-08-23 14:08:14,/X/STOP.EXE,190aa01429923b81c590b2b5e9869fce,1995-08-24 11:00:00,,Air Combat (Europe) (EDC) (Track 01).bin
Air Combat ,1995-08-23 13:56:36,/SCES_000.07,5eb4a5fa92846de59b647f79c7353fbf,1995-08-23 14:08:14,/X/STOP.EXE,190aa01429923b81c590b2b5e9869fce,1995-08-24 11:00:00,,Air Combat (Europe) (Track 01).bin
Air Combat ,1995-08-21 10:49:26,/SLUS_000.01,1c437ccb0143f477eed81e72207f5c61,1995-08-22 10:52:30,/X/TITTLE.EXE,de17e693966b3078e36d09334dd36a5c,1995-08-22 12:00:00,,Air Combat (USA) (Track 01).bin
Air Hockey ,2001-08-21 16:17:00,/SLES_037.43,b9b5346580ced874116cc21faaf4fc7c,2001-10-12 12:12:46,/MIDAS.STR,50487a0ae0fc7b2d0674c16b0f4a153f,2001-11-08 12:00:00,2001-11-08 12:00:00,Air Hockey (Europe) (Track 1).bin
Air Hockey ,2002-07-01 15:16:22,/SLUS_014.67,0ba8bb69a9294af8d4d50a243d057acb,2002-07-02 11:26:12,/MAIN.EXE,cf8c95874f506eefa501c8bdc33ae954,2002-07-02 12:20:22,,Air Hockey (USA).bin
Air Management '96 ,1996-02-05 13:18:06,/SLPS_002.69,c4a8834bc674a5c2f6c6b3d72eadd27c,,,,1996-02-05 14:00:00,,Air Management '96 (Japan) (Track 01).bin
Air Race ,1997-11-03 14:52:02,/SLES_007.62,2244b69a9b79d1a17dac8c22d0507c64,,,,1997-11-03 15:02:12,,Air Race (Europe) (Track 1).bin
AirAssault: The Red Mercury Missions ,1996-07-22 17:20:54,/PCPX_960.41,367f443b30aad8b247d3ae188f8e41a0,,,,1996-07-22 18:00:00,,AirAssault - The Red Mercury Missions (Japan) (Demo).bin
AirAssault: The Red Mercury Missions ,1996-07-23 15:41:32,/SIPS_600.05,91db5c53c753b387879dfc70c97b0060,1996-07-23 20:50:54,/WHSHELL/EPILOGUE/JAPAN/JP_L5E4D.DMD,1de29e1a846114acc228ff6239636f95,1995-07-28 18:24:34,,AirAssault - The Red Mercury Missions (Japan) (Track 01).bin
AirGrave ,1996-10-14 06:54:12,/SLPS_005.59,30e497e687643d1a7f1273e49e4f07b8,2008-08-21 16:42:12,/STAGE1/POL/B1_02.TIM,59e4716c0ca541bea394b527b4a7b60e,1996-10-14 07:20:00,,AirGrave (Japan) (Track 01).bin
Aironauts ,1999-07-09 12:00:00,/SLES_021.37,ee4564b862264051118f48cff32b0d45,,,,1999-07-09 12:00:00,,"Aironauts (Europe) (En,Fr,De) (Track 1).bin"
AirRace Championship ,1998-12-17 14:12:34,/SLPS_018.79,d1350af4ee72a3fe6d91b743d69b8f41,,,,1999-01-20 18:46:48,,AirRace Championship (Japan) (Track 1).bin
"Airs, The ",1999-02-18 22:39:08,/SLPS_019.16,eeba11634bb32840da5d681828c13861,,,,1999-02-18 22:39:00,,"Airs, The (Japan).bin"
Aishiau Koto Shika Dekinai ,1997-12-12 05:21:00,/SLPS_010.96,5fe3a725cca8de70f1894b0cec9e2d24,,,,1997-10-27 07:44:04,1997-12-10 18:00:00,Aishiau Koto Shika Dekinai (Japan) (Track 1).bin
Aitakute...: Your Smiles in My Heart: Oroshitate no Diary: Introduction Disc ,1997-11-27 06:06:06,/SLPM_801.62,76cf56befec2fb55653144d56a54a495,,,,1997-10-26 00:00:00,,Aitakute... - Your Smiles in My Heart - Oroshitate no Diary - Introduction Disc (Japan) (Track 1).bin
Aitakute...: Your Smiles in My Heart ,1999-06-06 00:00:00,/SLPM_862.54,740abcae27f5e1c91b215a2e8ffc8b73,,,,1999-11-29 00:00:00,,Aitakute... - Your Smiles in My Heart (Japan) (Disc 1) (Track 1).bin
Aitakute...: Your Smiles in My Heart ,1999-06-06 00:00:00,/SLPM_862.55,740abcae27f5e1c91b215a2e8ffc8b73,,,,1999-11-29 00:00:00,,Aitakute... - Your Smiles in My Heart (Japan) (Disc 2) (Track 1).bin
Aitakute...: Your Smiles in My Heart ,1999-06-06 00:00:00,/SLPM_862.56,740abcae27f5e1c91b215a2e8ffc8b73,,,,1999-11-29 00:00:00,,Aitakute... - Your Smiles in My Heart (Japan) (Disc 3) (Track 1).bin
Aitakute...: Your Smiles in My Heart ,1999-06-06 00:00:00,/SLPM_862.57,740abcae27f5e1c91b215a2e8ffc8b73,,,,1999-11-29 00:00:00,,Aitakute... - Your Smiles in My Heart (Japan) (Disc 4) (Track 1).bin
Akagawa Jirou: Majo-tachi no Nemuri: Fukkatsusai ,1999-03-06 15:18:12,/SLPS_018.63,a0be690e4977694a5e386f0728f30aef,,,,1999-03-07 08:00:00,,Akagawa Jirou - Majo-tachi no Nemuri - Fukkatsusai (Japan) (Track 1).bin
Akagawa Jirou: Yasoukyoku ,1998-06-11 15:00:30,/SLPS_014.15,4c453e476a92152d578ceeb54816d45b,,,,1998-06-11 15:01:00,,Akagawa Jirou - Yasoukyoku (Japan) (Shokai Genteiban).bin
Akagawa Jirou: Yasoukyoku ,1998-06-11 15:00:30,/SLPS_014.62,4c453e476a92152d578ceeb54816d45b,,,,1998-06-11 15:01:00,,Akagawa Jirou - Yasoukyoku (Japan).bin
Akagawa Jirou: Yasoukyoku 2 ,2001-05-06 17:48:08,/SLPS_032.13,c3b83e7afdb3ccbb1ead33fff5b18052,,,,2001-05-06 18:20:00,,Akagawa Jirou - Yasoukyoku 2 (Japan) (Track 1).bin
Akazu no Ma ,1997-03-29 14:00:00,/SLPS_006.19,132b9ee3eb3ac7eb385e2da06cc02d07,,,,1997-03-29 14:00:00,,Akazu no Ma (Japan).bin
Akuji the Heartless ,1999-01-04 18:46:16,/SLES_012.98,b36812ff7b320f5109494a5125b171a6,1999-01-12 16:43:42,/AKUJI/BIGFILE.DAT,7089c133f609c515a0d88431821cdf0e,1999-01-13 16:17:55,,"Akuji the Heartless (Europe) (En,Fr,De) (Track 1).bin"
Akuji the Heartless ,1998-10-26 17:28:58,/SLUS_807.15,43830c3997a560164392202634b800f7,1998-12-04 15:15:02,/SYSTEM.CNF,e4bf3b005204a8eb11a1d3d1f2602bad,1998-12-04 14:01:00,,Akuji the Heartless (USA) (Demo) (Track 1).bin
Akuji the Heartless ,1998-10-26 17:28:58,/SLUS_007.15,43830c3997a560164392202634b800f7,1998-11-06 10:49:20,/AKUJI/BIGFILE.DAT,dc9498e95a72b80bf62653dcdc962ec9,1998-11-06 14:01:00,,Akuji the Heartless (USA) (Track 1).bin
